date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:46:45	21150/21150	---M--	200	added ('OK')	text/html	etag:%22529e-53bb7828ba7dd%22	http://www.adventuresinbridge.com/aug29a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/aug29a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:46	22457/22457	---M--	200	added ('OK')	text/html	etag:%2257b9-53b1a241bb8ee%22	http://www.adventuresinbridge.com/aug22a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/aug22a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:46	20436/20436	---M--	200	added ('OK')	text/html	etag:%224fd4-53a9da0fee643%22	http://www.adventuresinbridge.com/aug15a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/aug15a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:47	20252/20252	---M--	200	added ('OK')	text/html	etag:%224f1c-539f9b6df63a1%22	http://www.adventuresinbridge.com/aug8a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/aug8a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:47	11518/11518	---M--	200	added ('OK')	text/html	etag:%222cfe-539725de2c1c8%22	http://www.adventuresinbridge.com/aug1a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/aug1a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:48	22785/22785	---M--	200	added ('OK')	text/html	etag:%225901-538f784435f70%22	http://www.adventuresinbridge.com/jul25a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/jul25a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:49	22024/22024	---M--	200	added ('OK')	text/html	etag:%225608-53853a09e6f25%22	http://www.adventuresinbridge.com/jul18a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/jul18a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:49	19003/19003	---M--	200	added ('OK')	text/html	etag:%224a3b-537de73333562%22	http://www.adventuresinbridge.com/jul11a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/jul11a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:50	21041/21041	---M--	200	added ('OK')	text/html	etag:%225231-5373a46aeba87%22	http://www.adventuresinbridge.com/jul4a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/jul4a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:51	26738/26738	---M--	200	added ('OK')	text/html	etag:%226872-536c42a9ff81d%22	http://www.adventuresinbridge.com/jun27a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/jun27a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:51	27901/27901	---M--	200	added ('OK')	text/html	etag:%226cfd-5362693ab1484%22	http://www.adventuresinbridge.com/jun20a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/jun20a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:53	25353/25353	---M--	200	added ('OK')	text/html	etag:%226309-535ab1a4cf583%22	http://www.adventuresinbridge.com/jun13a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/jun13a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:54	25461/25461	---M--	200	added ('OK')	text/html	etag:%226375-53507418e11cb%22	http://www.adventuresinbridge.com/jun6a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/jun6a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:55	23202/23202	---M--	200	added ('OK')	text/html	etag:%225aa2-5349101c2b74c%22	http://www.adventuresinbridge.com/may30a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/may30a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:55	24866/24866	---M--	200	added ('OK')	text/html	etag:%226122-5340488892f86%22	http://www.adventuresinbridge.com/may23a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/may23a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:57	18114/18114	---M--	200	added ('OK')	text/html	etag:%2246c2-533399f03e381%22	http://www.adventuresinbridge.com/may16a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/may16a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:57	25875/25875	---M--	200	added ('OK')	text/html	etag:%226513-532ec4ad7cb4a%22	http://www.adventuresinbridge.com/may9a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/may9a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:58	21249/21249	---M--	200	added ('OK')	text/html	etag:%225301-53247ac4c2d0c%22	http://www.adventuresinbridge.com/may2a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/may2a.html	(from http://www.adventuresinbridge.com/results.htm)
00:46:58	31561/31561	---M--	200	added ('OK')	text/html	etag:%227b49-531d28311d598%22	http://www.adventuresinbridge.com/apr25a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/apr25a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:00	0/0	---MC-	504	error ('Gateway%20Time-out')	application/octet-stream	date:Sat,%2008%20Apr%202017%2007:47:00%20GMT	http://www.adventuresinbridge.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://connect.facebook.net/en_US/all.js)
00:47:00	31820/31820	---M--	200	added ('OK')	text/html	etag:%227c4c-53132e1fe3015%22	http://www.adventuresinbridge.com/apr18a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/apr18a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:01	32212/32212	---M--	200	added ('OK')	text/html	etag:%227dd4-530b72ae68b8f%22	http://www.adventuresinbridge.com/apr11a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/apr11a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:02	29195/29195	---M--	200	added ('OK')	text/html	etag:%22720b-53015ce7bb750%22	http://www.adventuresinbridge.com/apr4a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/apr4a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:03	26430/26430	---M--	200	added ('OK')	text/html	etag:%22673e-52f9da026d199%22	http://www.adventuresinbridge.com/mar28a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mar28a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:04	1373/1373	---M--	200	added ('OK')	text/html	etag:%2255d-52e09c4743612%22	http://www.adventuresinbridge.com/mar21a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mar21a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:04	31761/31761	---M--	200	added ('OK')	text/html	etag:%227c11-52e84c5f860dc%22	http://www.adventuresinbridge.com/mar14a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mar14a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:05	29632/29632	---M--	200	added ('OK')	text/html	etag:%2273c0-52de129a92162%22	http://www.adventuresinbridge.com/mar7a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mar7a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:06	17700/17700	---M--	200	added ('OK')	text/html	etag:%224524-52d2d6389e194%22	http://www.adventuresinbridge.com/feb29a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/feb29a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:07	37995/37995	---M--	200	added ('OK')	text/html	etag:%22946b-52cc9da19b6fc%22	http://www.adventuresinbridge.com/feb22a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/feb22a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:08	40407/40407	---M--	200	added ('OK')	text/html	etag:%229dd7-52c51880a7376%22	http://www.adventuresinbridge.com/feb15a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/feb15a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:09	34854/34854	---M--	200	added ('OK')	text/html	etag:%228826-52bb044ab13e4%22	http://www.adventuresinbridge.com/feb8a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/feb8a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:10	34059/34059	---M--	200	added ('OK')	text/html	etag:%22850b-52b380a5505b7%22	http://www.adventuresinbridge.com/feb1a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/feb1a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:11	33777/33777	---M--	200	added ('OK')	text/html	etag:%2283f1-52a97dcc8249f%22	http://www.adventuresinbridge.com/jan25a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/jan25a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:12	41475/41475	---M--	200	added ('OK')	text/html	etag:%22a203-52a07903ebb7d%22	http://www.adventuresinbridge.com/jan18a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/jan18a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:13	40921/40921	---M--	200	added ('OK')	text/html	etag:%229fd9-52995cd1e99d4%22	http://www.adventuresinbridge.com/jan11a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/jan11a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:14	38923/38923	---M--	200	added ('OK')	text/html	etag:%22980b-528f02f0c0bf2%22	http://www.adventuresinbridge.com/jan4a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/jan4a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:15	24061/24061	---M--	200	added ('OK')	text/html	etag:%225dfd-528779f1782d6%22	http://www.adventuresinbridge.com/dec28a.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/dec28a.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:16	7853/7853	---M--	200	added ('OK')	text/html	etag:%221ead-533f078ca0753%22	http://www.adventuresinbridge.com/results2015.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/results2015.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:16	7507/7507	---M--	200	added ('OK')	text/html	etag:%221d53-514b5d46c5201%22	http://www.adventuresinbridge.com/results2014.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/results2014.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:16	7341/7341	---M--	200	added ('OK')	text/html	etag:%221cad-50326be60e9d7%22	http://www.adventuresinbridge.com/results2013.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/results2013.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:17	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:18%20GMT	http://www.adventuresinbridge.com/results2012.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/results2012.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:17	7558/7558	---M--	200	added ('OK')	text/html	etag:%221d86-4dc8c8dae6e1b%22	http://www.adventuresinbridge.com/results2011.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/results2011.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:17	6742/6742	---M--	200	added ('OK')	text/html	etag:%221a56-4dc8c8da09791%22	http://www.adventuresinbridge.com/results2010.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/results2010.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:17	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:19%20GMT	http://www.adventuresinbridge.com/results2009.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/results2009.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:18	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:19%20GMT	http://www.adventuresinbridge.com/results2008.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/results2008.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:18	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:19%20GMT	http://www.adventuresinbridge.com/results2007.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/results2007.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:18	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:19%20GMT	http://www.adventuresinbridge.com/results2006.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/results2006.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:18	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:20%20GMT	http://www.adventuresinbridge.com/results2005.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/results2005.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:19	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:20%20GMT	http://www.adventuresinbridge.com/results2004.htm	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/results2004.html	(from http://www.adventuresinbridge.com/results.htm)
00:47:19	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:20%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Dec_files/filelist.xml	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Dec_files/filelist.html	(from http://www.adventuresinbridge.com/mplists/2016/16Dec.htm)
00:47:19	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:21%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Dec_files/editdata.mso	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Dec_files/editdata.html	(from http://www.adventuresinbridge.com/mplists/2016/16Dec.htm)
00:47:19	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:21%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Dec_files/oledata.mso	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Dec_files/oledata.html	(from http://www.adventuresinbridge.com/mplists/2016/16Dec.htm)
00:47:20	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:21%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Nov_files/filelist.xml	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Nov_files/filelist.html	(from http://www.adventuresinbridge.com/mplists/2016/16Nov.htm)
00:47:20	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:21%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Nov_files/editdata.mso	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Nov_files/editdata.html	(from http://www.adventuresinbridge.com/mplists/2016/16Nov.htm)
00:47:20	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:22%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Nov_files/oledata.mso	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Nov_files/oledata.html	(from http://www.adventuresinbridge.com/mplists/2016/16Nov.htm)
00:47:20	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:22%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Oct_files/filelist.xml	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Oct_files/filelist.html	(from http://www.adventuresinbridge.com/mplists/2016/16Oct.htm)
00:47:21	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:22%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Oct_files/editdata.mso	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Oct_files/editdata.html	(from http://www.adventuresinbridge.com/mplists/2016/16Oct.htm)
00:47:21	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:22%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Oct_files/oledata.mso	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Oct_files/oledata.html	(from http://www.adventuresinbridge.com/mplists/2016/16Oct.htm)
00:47:21	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:23%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Sep_files/filelist.xml	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Sep_files/filelist.html	(from http://www.adventuresinbridge.com/mplists/2016/16Sep.htm)
00:47:22	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:23%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Sep_files/editdata.mso	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Sep_files/editdata.html	(from http://www.adventuresinbridge.com/mplists/2016/16Sep.htm)
00:47:22	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:23%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Sep_files/oledata.mso	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Sep_files/oledata.html	(from http://www.adventuresinbridge.com/mplists/2016/16Sep.htm)
00:47:22	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:24%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Aug_files/filelist.xml	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Aug_files/filelist.html	(from http://www.adventuresinbridge.com/mplists/2016/16Aug.htm)
00:47:22	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:24%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Aug_files/editdata.mso	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Aug_files/editdata.html	(from http://www.adventuresinbridge.com/mplists/2016/16Aug.htm)
00:47:23	331854/331854	---M--	200	added ('OK')	image/jpeg	etag:%225104e-54b9b9324c317%22	http://www.adventuresinbridge.com/images/1703awd.jpg	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/images/1703awd.jpg	(from http://www.adventuresinbridge.com/)
00:47:23	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:24%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Aug_files/oledata.mso	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Aug_files/oledata.html	(from http://www.adventuresinbridge.com/mplists/2016/16Aug.htm)
00:47:23	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:24%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Jul_files/filelist.xml	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Jul_files/filelist.html	(from http://www.adventuresinbridge.com/mplists/2016/16Jul.htm)
00:47:23	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:25%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Jul_files/editdata.mso	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Jul_files/editdata.html	(from http://www.adventuresinbridge.com/mplists/2016/16Jul.htm)
00:47:24	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:25%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Jul_files/oledata.mso	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Jul_files/oledata.html	(from http://www.adventuresinbridge.com/mplists/2016/16Jul.htm)
00:47:24	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:25%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Jun_files/filelist.xml	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Jun_files/filelist.html	(from http://www.adventuresinbridge.com/mplists/2016/16Jun.htm)
00:47:24	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:26%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Jun_files/editdata.mso	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Jun_files/editdata.html	(from http://www.adventuresinbridge.com/mplists/2016/16Jun.htm)
00:47:24	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:26%20GMT	http://www.adventuresinbridge.com/mplists/2016/16Jun_files/oledata.mso	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16Jun_files/oledata.html	(from http://www.adventuresinbridge.com/mplists/2016/16Jun.htm)
00:47:25	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2007:47:26%20GMT	http://www.adventuresinbridge.com/mplists/2016/16May_files/filelist.xml	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/mplists/2016/16May_files/filelist.html	(from http://www.adventuresinbridge.com/mplists/2016/16May.htm)
